;artistNameInaja;trackNameInaja;msPlayed;date
6101;Grupo Malícia;Primeiro Beijo;0;2021-07-11
6102;Katinguelê;Inaraí;234360;2021-07-11
6103;Só Pra Contrariar;Out Door;19404;2021-07-11
6104;Só Pra Contrariar;Mineirinho;3767;2021-07-11
6105;Katinguelê;Recado a minha amada;243207;2021-07-11
6106;Molejo;Cilada;223098;2021-07-11
6107;Molejo;Caçamba;217433;2021-07-11
6108;Art Popular;Fricote;249801;2021-07-11
6109;Os Morenos;Marrom Bombom;91338;2021-07-11
6110;Os Morenos;Marrom Bombom;124771;2021-07-11
6111;Grupo Raça;O Teu Chamego;243706;2021-07-11
6112;Grupo Raça;Eu e Ela;249000;2021-07-11
6113;Grupo Raça;Dengo;12832;2021-07-11
6114;Raça Negra;Cheia de Manias;74633;2021-07-11
6115;Grupo Raça;Eu e Ela;905;2021-07-11
6116;Grupo Raça;Mulher de Amigo Meu;38885;2021-07-11
6117;Raça Negra;Cheia de Manias;117053;2021-07-11
6118;Só Pra Contrariar;Sai da Minha Aba (Bicão);120103;2021-07-11
6119;Os Travessos;Tô te filmando (Sorria);0;2021-07-11
6120;Juventude S/A;História de Amor;165294;2021-07-11
6121;Os Travessos;Tô te filmando (Sorria);20131;2021-07-11
6122;Só Pra Contrariar;Depois do Prazer;40388;2021-07-11
6123;Coolio;Gangsta's Paradise;24584;2021-07-11
6124;Coolio;Gangsta's Paradise;216108;2021-07-12
6125;50 Cent;Best Friend - Remix;218762;2021-07-12
6126;Chingy;Pullin' Me Back;12021;2021-07-12
6127;Annie Lennox;"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack";115524;2021-07-12
6128;Nelly;Dilemma;0;2021-07-12
6129;Nelly;Dilemma (feat. Kelly Rowland);289693;2021-07-12
6130;Snoop Dogg;Beautiful;298284;2021-07-12
6131;Mary J. Blige;Family Affair;265866;2021-07-12
6132;Sean Paul;I'm Still in Love with You (feat. Sasha);139054;2021-07-12
6133;The Pussycat Dolls;Stickwitu;2924;2021-07-12
6134;Nelly;My Place;50340;2021-07-12
6135;Shaggy;It Wasn't Me;227600;2021-07-12
6136;Justin Timberlake;Señorita;294848;2021-07-12
6137;Sean Kingston;Beautiful Girls;63246;2021-07-12
6138;Culture Club;Karma Chameleon - Remastered 2002;27480;2021-07-12
6139;Culture Club;Love Is Love;27481;2021-07-12
6140;Culture Club;Miss Me Blind - Remastered 2003;12346;2021-07-12
6141;Rick Astley;Cry for Help - Single Edit;2169;2021-07-12
6142;Culture Club;Love Is Love;204182;2021-07-12
6143;Spandau Ballet;True - 2003 Remaster;17952;2021-07-12
6144;Boy George;The Crying Game;62153;2021-07-12
6145;The Cranberries;Zombie;38654;2021-07-12
6146;The Cranberries;Linger;26672;2021-07-12
6147;John McCrea;I Wanna Be Your Dog;129908;2021-07-12
6148;Gal Costa;Folhetim;141614;2021-07-12
6149;Os Barões Da Pisadinha;Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo;11028;2021-07-12
6150;Os Barões Da Pisadinha;Zero Saudade - Ao Vivo;123424;2021-07-12
6151;Os Barões Da Pisadinha;Amor da Despedida;48887;2021-07-12
6152;Os Barões Da Pisadinha;Basta Você Me Ligar - Ao Vivo;67673;2021-07-12
6153;Os Barões Da Pisadinha;Recairei - Ao Vivo;163887;2021-07-12
6154;Os Barões Da Pisadinha;Esquema Preferido - Ao Vivo;201968;2021-07-12
6155;Os Barões Da Pisadinha;Quando a Saudade Bater - Ao Vivo;1074;2021-07-12
6156;Os Barões Da Pisadinha;Basta Você Me Ligar - Ao Vivo;127013;2021-07-12
6157;Os Barões Da Pisadinha;Quando a Saudade Bater - Ao Vivo;21701;2021-07-12
6158;Os Barões Da Pisadinha;Esquema Preferido - Ao Vivo;15907;2021-07-12
6159;Frank Sinatra;Fly Me To The Moon (In Other Words);146983;2021-07-12
6160;Frank Sinatra;My Way;117908;2021-07-12
6161;Elvis Presley;Don't Be Cruel;122866;2021-07-12
6162;Elvis Presley;Hound Dog;133283;2021-07-12
6163;Elvis Presley;Love Me Tender;162066;2021-07-12
6164;Elvis Presley;Too Much;154832;2021-07-12
6165;Elvis Presley;All Shook Up;118051;2021-07-12
6166;Elvis Presley;(Let Me Be Your) Teddy Bear;106626;2021-07-12
6167;Elvis Presley;Jailhouse Rock;155333;2021-07-12
6168;Elvis Presley;"Hard Headed Woman - From the Hal Wallis Production ""King Creole"", a Paramount Picture";13931;2021-07-12
6169;Elvis Presley;Don't;168903;2021-07-12
6170;Elvis Presley;One Night;152417;2021-07-12
6171;Elvis Presley;(Now and Then There's) A Fool Such as I;159360;2021-07-12
6172;Elvis Presley;A Big Hunk O' Love;133093;2021-07-12
6173;Elvis Presley;Stuck On You;138810;2021-07-12
6174;Elvis Presley;It's Now or Never;194584;2021-07-12
6175;Elvis Presley;Are You Lonesome Tonight?;186504;2021-07-12
6176;Elvis Presley;Wooden Heart;121581;2021-07-12
6177;Elvis Presley;Surrender;112226;2021-07-12
6178;Elvis Presley;(Marie's The Name) His Latest Flame;127093;2021-07-12
6179;Elvis Presley;Can't Help Falling In Love;177819;2021-07-12
6180;Elvis Presley;Good Luck Charm;145400;2021-07-12
6181;Elvis Presley;She's Not You;129011;2021-07-12
6182;Elvis Presley;Return to Sender;128306;2021-07-12
6183;Elvis Presley;(You're The) Devil in Disguise;140426;2021-07-12
6184;Elvis Presley;Crying In the Chapel;143266;2021-07-12
6185;Elvis Presley;In the Ghetto;57423;2021-07-12
6186;Elvis Presley;In the Ghetto;177573;2021-07-12
6187;Elvis Presley;Suspicious Minds;272360;2021-07-12
6188;Elvis Presley;The Wonder of You - Live;145962;2021-07-12
6189;Elvis Presley;Burning Love;176840;2021-07-12
6190;Elvis Presley;Way Down;157333;2021-07-12
6191;Elvis Presley;A Little Less Conversation - JXL Radio Edit Remix;95807;2021-07-12
6192;Elvis Presley;A Little Less Conversation - JXL Radio Edit Remix;14770;2021-07-12
6193;Marina Lima;Nosso Estranho Amor;225773;2021-07-12
6194;Luiz Melodia;Juventude Transviada;241466;2021-07-12
6195;Bliss;I Hear You Call;237959;2021-07-12
6196;Carminho;Estrada do Sol;245622;2021-07-12
6197;Astor Piazzolla;Years of solitude;249093;2021-07-12
6198;Simone;O Amanhã;291760;2021-07-12
6199;Nilo Amaro & Seus Cantores De Ebano;Leva Eu Sodade;173082;2021-07-12
6200;José Augusto;Me Esqueci De Viver;117415;2021-07-12
6201;Beto Guedes;Amor De Índio;232893;2021-07-12
6202;Papas Da Língua;Eu Quero É Botar Meu Bloco na Rua;76497;2021-07-12
6203;Dorival Caymmi;O Que É Que A Baiana Tem;17819;2021-07-12
6204;Joanna;A Distância;73690;2021-07-12
6205;Carmen Silva;Concerto para um Verão (Concert Pour Été);12498;2021-07-12
6206;Al Jarreau;Your Song;338386;2021-07-12
6207;Sa, Rodrix & Guarabyra;Mestre Jonas;50184;2021-07-12
6208;Engenheiros Do Hawaii;A Revolta Dos Dandis Part I;250775;2021-07-12
6209;Dudu Brasileiro;Uma Nova Mulher;262466;2021-07-12
6210;Waldik Soriano;Eu Quero Apenas;232854;2021-07-12
6211;Marcos Sabino;Reluz;236334;2021-07-12
6212;Roxette;Spending My Time;275666;2021-07-12
6213;Ara Ketu;Amantes;151631;2021-07-12
6214;Toni Braxton;Spanish Guitar;288996;2021-07-12
6215;Berk & The Virtual Band;Y.M.C.A.;214413;2021-07-12
6216;Hermes Aquino;Nuvem Passageira;52745;2021-07-12
6217;Louis Armstrong;Dream A Little Dream Of Me;194840;2021-07-12
6218;Luciano Pavarotti;New York, New York [New York, New York];234000;2021-07-12
6219;Sarah Connor;Son Of A Preacher Man;151395;2021-07-12
6220;Paulo Miklos;Vou Te Encontrar;274507;2021-07-12
6221;Marcelo D2;Desabafo / Deixa Eu Dizer;175666;2021-07-12
6222;Zeca Pagodinho;Camarão Que Dorme a Onda Leva;168948;2021-07-12
6223;Charlie Brown Jr.;Samba Makossa / Citação Trecho Incidental: Monólogo Ao Pé Do Ouvido / Citação Trecho Incidental: Queimando Tudo - Ao Vivo;246086;2021-07-12
6224;Marcelo D2;Qual E;219133;2021-07-12
6225;Maneva;Zóio De Lula / Citação: Hoje Eu Só Procuro A Minha Paz;238238;2021-07-12
6226;Marcelo D2;BEM-VINDO MEUS CRIA.;134156;2021-07-12
6227;Marcelo D2;ROMPEU O COURO.;270049;2021-07-12
6228;Marcelo D2;4ª AS 20h.;203454;2021-07-12
6229;Marcelo D2;A VERDADE NÃO RIMA.;151395;2021-07-12
6230;Marcelo D2;MALUNGOFORTE.;128454;2021-07-12
6231;Marcelo D2;TAMBOR, O SENHOR DA ALEGRIA.;179718;2021-07-12
6232;Marcelo D2;DEUS DE OUTRO LUGAR.;164863;2021-07-12
6233;Marcelo D2;AS SEMENTES.;165466;2021-07-12
6234;Marcelo D2;É MANHÃ (VEM).;242649;2021-07-12
6235;Marcelo D2;PELA SOMBRA.;186271;2021-07-12
6236;Marcelo D2;MAGRELA87.;158361;2021-07-12
6237;Marcelo D2;PELO QUE EU ACREDITO.;258000;2021-07-12
6238;Feyjão;Joga a Corda;180306;2021-07-12
6239;Marcelo D2;INTRO};29386;2021-07-12
6240;Marcelo D2;PRELÚDIO EM RIMAS CARIOCAS};178506;2021-07-12
6241;Marcelo D2;ALTO DA COLINA};235637;2021-07-12
6242;Marcelo D2;FEBRE DO RATO};225931;2021-07-12
6243;Marcelo D2;PARTE 2};128036;2021-07-12
6244;Marcelo D2;DEPOIS DA TEMPESTADE};254200;2021-07-12
6245;Marcelo D2;SURPRESA (PROS AMIGOS)};88080;2021-07-12
6246;Marcelo D2;RESISTÊNCIA CULTURAL};273671;2021-07-12
6247;Marcelo D2;AEPOF};197371;2021-07-12
6248;Marcelo D2;FILHO DE OBÁ};294197;2021-07-12
6249;Marcelo D2;1967 - Live;82621;2021-07-12
6250;Motörhead;Ace of Spades;166906;2021-07-13
6251;Queen;We Will Rock You - Remastered 2011;122045;2021-07-13
6252;Led Zeppelin;Whole Lotta Love - 1990 Remaster;333893;2021-07-13
6253;Alice In Chains;Man in the Box;285188;2021-07-13
6254;Iron Maiden;Fear of the Dark - 2015 Remaster;438115;2021-07-13
6255;System Of A Down;Chop Suey!;210234;2021-07-13
6256;Ramones;I Wanna Be Sedated - 2002 Remaster;149445;2021-07-13
6257;Steppenwolf;Born To Be Wild;210373;2021-07-13
6258;AC/DC;Back In Black;255493;2021-07-13
6259;Pearl Jam;Even Flow;292572;2021-07-13
6260;Pink Floyd;Another Brick in the Wall, Pt. 2;238746;2021-07-13
6261;Elvis Presley;Jailhouse Rock;146472;2021-07-13
6262;Led Zeppelin;Stairway to Heaven - Remaster;482830;2021-07-13
6263;The Clash;Should I Stay or Should I Go - Remastered;188965;2021-07-13
6264;Aerosmith;Dream On;266960;2021-07-13
6265;Guns N' Roses;Welcome To The Jungle;272026;2021-07-13
6266;Nirvana;Come As You Are;218919;2021-07-13
6267;Led Zeppelin;Rock and Roll - Remaster;220544;2021-07-13
6268;Pearl Jam;Alive;340907;2021-07-13
6269;Pink Floyd;Wish You Were Here;109011;2021-07-13
6270;Pink Floyd;Wish You Were Here;225728;2021-07-13
6271;The Strokes;Last Nite;193470;2021-07-13
6272;Rush;Tom Sawyer;276876;2021-07-13
6273;Raimundos;Mulher de fases;213333;2021-07-13
6274;Legião Urbana;Tempo Perdido;302185;2021-07-13
6275;Guns N' Roses;Paradise City;405640;2021-07-13
6276;Ozzy Osbourne;Crazy Train;41501;2021-07-13
6277;Ozzy Osbourne;Crazy Train;1448;2021-07-13
6278;Iron Maiden;Run to the Hills - 2015 Remaster;233501;2021-07-13
6279;Twisted Sister;I Wanna Rock;179723;2021-07-13
6280;AC/DC;Thunderstruck;292880;2021-07-13
6281;Aerosmith;Walk This Way;220400;2021-07-13
6282;Kansas;Carry on Wayward Son;322990;2021-07-13
6283;System Of A Down;Toxicity;218919;2021-07-13
6284;The Doors;Light My Fire;167441;2021-07-14
6285;The Doors;Light My Fire;261383;2021-07-14
6286;Led Zeppelin;Immigrant Song - Remaster;146240;2021-07-14
6287;Faith No More;Epic;168653;2021-07-14
6288;Faith No More;Epic;125175;2021-07-14
6289;AC/DC;T.N.T.;214646;2021-07-14
6290;The Beatles;Helter Skelter - Remastered 2009;269770;2021-07-14
6291;Bon Jovi;Livin' On A Prayer;249290;2021-07-14
6292;Oasis;Wonderwall - Remastered;258764;2021-07-14
6293;Red Hot Chili Peppers;Californication;329724;2021-07-14
6294;Audioslave;Like a Stone;81311;2021-07-14
6295;Queen;Don't Stop Me Now - Remastered 2011;209398;2021-07-14
6296;Linkin Park;In the End;704;2021-07-14
6297;Foo Fighters;Everlong;92828;2021-07-14
6298;Pearl Jam;Last Kiss;196666;2021-07-14
6299;R.E.M.;Losing My Religion;268377;2021-07-14
6300;The White Stripes;Seven Nation Army;232106;2021-07-14
6301;The Police;Every Breath You Take;156803;2021-07-14
6302;The Police;Every Breath You Take;78669;2021-07-14
6303;The Police;Every Breath You Take;18288;2021-07-14
6304;Aerosmith;"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack";299760;2021-07-14
6305;Velvet Revolver;Fall to Pieces;271240;2021-07-14
6306;Metallica;Nothing Else Matters;388266;2021-07-14
6307;Pearl Jam;Black;342635;2021-07-14
6308;Rage Against The Machine;Killing In The Name;313563;2021-07-14
6309;Blur;Song 2 - 2012 Remaster;121160;2021-07-14
6310;Green Day;Basket Case;181533;2021-07-14
6311;Hoobastank;The Reason;232800;2021-07-14
6312;Soundgarden;Black Hole Sun;318579;2021-07-14
6313;The Offspring;Self Esteem;257826;2021-07-14
6314;U2;With Or Without You - Remastered;295498;2021-07-14
6315;Jimi Hendrix;Purple Haze;170807;2021-07-14
6316;Pink Floyd;Money;382834;2021-07-14
6317;The Rolling Stones;Sympathy For The Devil - 50th Anniversary Edition;378146;2021-07-14
6318;The Beatles;Come Together - Remastered 2009;259879;2021-07-14
6319;Ira!;Flores;224445;2021-07-14
6320;Skid Row;18 and Life;229960;2021-07-14
6321;Black Sabbath;Paranoid;168438;2021-07-14
6322;Journey;Don't Stop Believin';250986;2021-07-14
6323;Lynyrd Skynyrd;Free Bird;93718;2021-07-14
6324;Eliana de Lima;Desejo De Amar;149780;2021-07-14
6325;Grupo Raça;Eu e Ela;249000;2021-07-14
6326;Faith No More;Epic;293640;2021-07-15
6327;AC/DC;T.N.T.;214646;2021-07-15
6328;The Beatles;Helter Skelter - Remastered 2009;269770;2021-07-15
6329;Bon Jovi;Livin' On A Prayer;249290;2021-07-15
6330;Oasis;Wonderwall - Remastered;258764;2021-07-15
6331;Red Hot Chili Peppers;Californication;329724;2021-07-15
6332;Audioslave;Like a Stone;293960;2021-07-15
6333;Queen;Don't Stop Me Now - Remastered 2011;209398;2021-07-15
6334;Foo Fighters;Everlong;250544;2021-07-15
6335;Linkin Park;In the End;216875;2021-07-15
6336;Pearl Jam;Last Kiss;196666;2021-07-15
6337;R.E.M.;Losing My Religion;268424;2021-07-15
6338;The White Stripes;Seven Nation Army;232106;2021-07-15
6339;The Police;Every Breath You Take;253920;2021-07-15
6340;Aerosmith;"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack";299760;2021-07-15
6341;Velvet Revolver;Fall to Pieces;271240;2021-07-15
6342;Metallica;Nothing Else Matters;388266;2021-07-15
6343;Pearl Jam;Black;342635;2021-07-15
6344;Rage Against The Machine;Killing In The Name;313563;2021-07-15
6345;Blur;Song 2 - 2012 Remaster;121160;2021-07-15
6346;Green Day;Basket Case;181533;2021-07-15
6347;Hoobastank;The Reason;232800;2021-07-15
6348;Soundgarden;Black Hole Sun;318579;2021-07-15
6349;The Offspring;Self Esteem;257826;2021-07-15
6350;U2;With Or Without You - Remastered;295498;2021-07-15
6351;Jimi Hendrix;Purple Haze;130401;2021-07-15
6352;Jimi Hendrix;Purple Haze;209152;2021-07-15
6353;Pink Floyd;Money;382805;2021-07-15
6354;The Rolling Stones;Sympathy For The Devil - 50th Anniversary Edition;378115;2021-07-15
6355;The Beatles;Come Together - Remastered 2009;259925;2021-07-15
6356;Ira!;Flores;224445;2021-07-15
6357;Skid Row;18 and Life;229960;2021-07-15
6358;Black Sabbath;Paranoid;168438;2021-07-15
6359;Journey;Don't Stop Believin';250986;2021-07-15
6360;Lynyrd Skynyrd;Free Bird;547106;2021-07-15
6361;The Verve;Bitter Sweet Symphony;357263;2021-07-15
6362;a-ha;Take on Me;225280;2021-07-15
6363;Evanescence;Bring Me To Life;235893;2021-07-15
6364;Oasis;Don't Look Back in Anger - Remastered;289554;2021-07-15
6365;blink-182;All The Small Things;167045;2021-07-15
6366;Eric Clapton;Cocaine;221640;2021-07-15
6367;The Black Keys;Lonely Boy;193653;2021-07-15
6368;Os Paralamas Do Sucesso;Caleidoscópio - Ao Vivo;256466;2021-07-15
6369;Coldplay;Viva La Vida;241426;2021-07-15
6370;Sublime;Santeria;182742;2021-07-15
6371;Jimi Hendrix;All Along the Watchtower;240792;2021-07-15
6372;Queen;Another One Bites The Dust - Remastered 2011;214646;2021-07-15
6373;The Animals;House of the Rising Sun;269906;2021-07-15
6374;Lynyrd Skynyrd;Sweet Home Alabama;283795;2021-07-15
6375;Eagles;Hotel California - Live at The Forum, Los Angeles, CA, 10/20-22/1976;409508;2021-07-15
6376;Creedence Clearwater Revival;Have You Ever Seen The Rain;160126;2021-07-15
6377;Dire Straits;Sultans Of Swing;107906;2021-07-15
6378;Dire Straits;Sultans Of Swing;240487;2021-07-15
6379;ZZ Top;La Grange - 2005 Remaster;175576;2021-07-15
6380;ZZ Top;La Grange - 2005 Remaster;17398;2021-07-15
6381;Queen;Bohemian Rhapsody - Remastered 2011;354320;2021-07-15
6382;Fleetwood Mac;The Chain - 2004 Remaster;270213;2021-07-15
6383;Creedence Clearwater Revival;Fortunate Son;140760;2021-07-15
6384;Lynyrd Skynyrd;Simple Man;356613;2021-07-15
6385;Janis Joplin;Me and Bobby McGee;271333;2021-07-15
6386;Derek & The Dominos;Layla;423840;2021-07-15
6387;Stevie Nicks;Edge of Seventeen - 2016 Remaster;329399;2021-07-15
6388;Creedence Clearwater Revival;Bad Moon Rising;141596;2021-07-15
6389;Van Halen;Jump - 2015 Remaster;241581;2021-07-15
6390;The Rolling Stones;(I Can't Get No) Satisfaction - Mono Version;222813;2021-07-15
6391;Heart;Barracuda;261922;2021-07-15
6392;Kansas;Dust in the Wind;206266;2021-07-15
6393;Aerosmith;Walk This Way;220400;2021-07-15
6394;Boston;More Than a Feeling;285133;2021-07-15
6395;Free;All Right Now;330643;2021-07-15
6396;Guns N' Roses;Welcome To The Jungle;272026;2021-07-15
6397;Cream;Sunshine Of Your Love;249941;2021-07-15
6398;Queen;We Will Rock You - Remastered 2011;122045;2021-07-15
6399;Led Zeppelin;Kashmir - Remaster;517109;2021-07-15
6400;KISS;Rock And Roll All Nite;168840;2021-07-16
6401;Black Sabbath;Iron Man;351627;2021-07-16
6402;The Doobie Brothers;Listen to the Music;29528;2021-07-16
6403;Black Sabbath;Iron Man;2504;2021-07-16
6404;The Doors;Riders on the Storm;434720;2021-07-16
6405;Jimi Hendrix;Hey Joe;210142;2021-07-16
6406;Aerosmith;Sweet Emotion;274133;2021-07-16
6407;Van Morrison;Brown Eyed Girl;183299;2021-07-16
6408;The Kinks;You Really Got Me - Mono Mix;134253;2021-07-16
6409;Led Zeppelin;D'yer Mak'er - Remaster;257819;2021-07-16
6410;Led Zeppelin;D'yer Mak'er - Remaster;4930;2021-07-16
6411;The Who;Behind Blue Eyes;36281;2021-07-16
6412;Led Zeppelin;D'yer Mak'er - Remaster;262748;2021-07-16
6413;The Who;Behind Blue Eyes;25855;2021-07-16
6414;Don McLean;American Pie;516877;2021-07-16
6415;The Beatles;Revolution - Remastered 2009;205293;2021-07-16
6416;Whitesnake;Here I Go Again - 2018 Remaster;275390;2021-07-16
6417;Big Brother & The Holding Company;Piece of My Heart;253331;2021-07-16
6418;The Who;My Generation - Mono Version;198857;2021-07-16
6419;Bob Dylan;Like a Rolling Stone - Live at Royal Albert Hall, London, UK - May 26, 1966;505221;2021-07-16
6420;Bob Seger;Ramblin' Gamblin' Man;142649;2021-07-16
6421;Motörhead;Ace of Spades;15075;2021-07-17
6422;Katinguelê;Inaraí;234360;2021-07-17
6423;Katinguelê;Recado a minha amada;243207;2021-07-17
6424;Só Pra Contrariar;Out Door;224200;2021-07-17
6425;Só Pra Contrariar;Mineirinho;205533;2021-07-17
6426;Molejo;Cilada;223145;2021-07-17
6427;Molejo;Caçamba;217433;2021-07-17
6428;Art Popular;Fricote;249801;2021-07-17
6429;Os Morenos;Marrom Bombom;215389;2021-07-17
6430;Grupo Raça;O Teu Chamego;243706;2021-07-17
6431;Grupo Raça;Eu e Ela;249000;2021-07-17
6432;Raça Negra;Cheia de Manias;211000;2021-07-17
6433;Só Pra Contrariar;Domingo - Ao Vivo;176640;2021-07-17
6434;Grupo Raça;Mulher de Amigo Meu;205823;2021-07-17
6435;Grupo Raça;Tô Legal;219755;2021-07-17
6436;Razao Brasileira;Vergonha na Cara;155250;2021-07-17
6437;Molejo;Paparico;220405;2021-07-17
6438;Molejo;Brincadeira de criança;225040;2021-07-17
6439;Art Popular;Amarelinha - Pagode da Amarelinha;228578;2021-07-17
6440;Art Popular;Pimpolho;190666;2021-07-17
6441;Art Popular;Sai Da Frente;258840;2021-07-17
6442;Art Popular;Bombocado;199533;2021-07-17
6443;Negritude Junior;Tanajura;211860;2021-07-17
6444;Negritude Junior;Cohab City / Música Incidental: ABC / Vem Pra Cá;262800;2021-07-17
6445;Negritude Junior;Beijo Geladinho;186225;2021-07-17
6446;Só Pra Contrariar;Sai da Minha Aba (Bicão);155466;2021-07-17
6447;Só Pra Contrariar;Sai da Minha Aba (Bicão);73054;2021-07-17
6448;Os Travessos;Maravilha Te Amar;19146;2021-07-17
6449;Da Melhor Qualidade;Universo de Prazer;2785;2021-07-17
6450;Soweto;Maça Do Amor;62516;2021-07-17
6451;Péricles;Beijo Doce;2470;2021-07-17
6452;Bala, Bombom e Chocolate;Fissuras de um Casal;4413;2021-07-17
6453;Pixote;Brilho de Cristal - Ao Vivo;2574;2021-07-17
6454;Bala, Bombom e Chocolate;Caixa Postal;8129;2021-07-17
6455;Grupo Kiloucura;Meu Casamento;23663;2021-07-17
6456;Soweto;Derê;192426;2021-07-17
6457;Exaltasamba;Louca Paixão;240093;2021-07-17
6458;Exaltasamba;Me Apaixonei Pela Pessoa Errada;209333;2021-07-17
6459;Art Popular;Temporal - Ao Vivo;270746;2021-07-17
6460;Só Pra Contrariar;Essa Tal Liberdade;243000;2021-07-17
6461;Só Pra Contrariar;Que Se Chama Amor;242092;2021-07-17
6462;Eliana de Lima;Desejo De Amar;206880;2021-07-17
6463;Raça Negra;Cigana;211349;2021-07-17
6464;Exaltasamba;Gamei;253600;2021-07-17
6465;Exaltasamba;Telegrama;219847;2021-07-17
6466;Soweto;Refém Do Coração;188470;2021-07-17
6467;Grupo Malícia;Primeiro Beijo;5554;2021-07-17
6468;Sampa Crew;Eterno Amor;260529;2021-07-17
6469;Exaltasamba;Cartão Postal;256426;2021-07-17
6470;Grupo ÉD+;Vídeo Clip;260973;2021-07-17
6471;Juventude S/A;História de Amor;208045;2021-07-17
6472;Nelly;Dilemma;289160;2021-07-17
6473;Dr. Dre;Still D.R.E.;270586;2021-07-17
6474;Ja Rule;Wonderful;270506;2021-07-17
6475;Ja Rule;Always On Time;245133;2021-07-17
6476;Eminem;"Lose Yourself - From ""8 Mile"" Soundtrack";322226;2021-07-17
6477;Tragédie;Hey Oh - Radio Edit;156458;2021-07-17
6478;Eminem;"Lose Yourself - From ""8 Mile"" Soundtrack";5292;2021-07-17
6479;Tragédie;Hey Oh - Radio Edit;211759;2021-07-17
6480;Ne-Yo;So Sick;207169;2021-07-17
6481;50 Cent;In Da Club;193466;2021-07-17
6482;50 Cent;Candy Shop;209106;2021-07-17
